FileId,Accepted,QCNotes
E-MEXP-2008_2,Y,NA
E-MEXP-2008_3,Y,NA
E-MEXP-2008_4,Y,NA
E-MEXP-2008_5,Y,NA
E-MEXP-2009_1,N,Manual Rejection
E-MEXP-2009_2,Y,NA
E-MEXP-2009_3,N,Corrupt/Missing CEL
E-MEXP-2013_1,Y,NA
E-MEXP-2013_2,Y,NA
E-MEXP-2014_1,Y,NA
E-MEXP-2014_2,Y,NA
E-MEXP-2014_3,Y,NA
E-MEXP-2014_4,Y,NA
E-MEXP-2016_1,Y,NA
E-MEXP-2016_2,Y,NA
E-MEXP-2016_3,Y,NA
E-MEXP-2017_1,Y,NA
E-MEXP-2017_2,Y,NA
E-MEXP-2017_3,Y,NA
E-MEXP-2021_1,Y,NA
E-MEXP-2021_2,Y,NA
E-MEXP-2021_3,Y,NA
E-MEXP-2022_1,Y,NA
E-MEXP-2022_2,Y,NA
E-MEXP-2022_3,Y,NA
E-MEXP-2023_1,N,Corrupt/Missing CEL
E-MEXP-2040_1,Y,NA
E-MEXP-2040_10,Y,NA
E-MEXP-2040_11,Y,NA
E-MEXP-2040_12,Y,NA
E-MEXP-2040_2,Y,NA
E-MEXP-2040_3,Y,NA
E-MEXP-2040_4,Y,NA
E-MEXP-2040_5,Y,NA
E-MEXP-2040_6,Y,NA
E-MEXP-2040_7,Y,NA
E-MEXP-2040_8,Y,NA
E-MEXP-2040_9,Y,NA
E-MEXP-2144_1,Y,NA
E-MEXP-2144_2,Y,NA
E-MEXP-2144_3,Y,NA
E-MEXP-2144_4,Y,NA
E-MEXP-2144_5,N,Manual Rejection
E-MEXP-2144_6,Y,NA
E-MEXP-2178_1,Y,NA
E-MEXP-2178_2,Y,NA
E-MEXP-2178_3,Y,NA
E-MEXP-2178_4,Y,NA
E-MEXP-2178_5,Y,NA
E-MEXP-2178_6,N,Manual Rejection
E-MEXP-2240_1,Y,NA
E-MEXP-2240_2,Y,NA
E-MEXP-2240_3,Y,NA
E-MEXP-2240_4,Y,NA
E-MEXP-2240_5,Y,NA
E-MEXP-2240_6,Y,NA
E-MEXP-2371_1,Y,NA
E-MEXP-2371_10,Y,NA
E-MEXP-2371_11,Y,NA
E-MEXP-2371_12,Y,NA
E-MEXP-2371_2,Y,NA
E-MEXP-2371_3,Y,NA
E-MEXP-2371_4,Y,NA
E-MEXP-2371_5,Y,NA
E-MEXP-2371_6,Y,NA
E-MEXP-2371_7,Y,NA
E-MEXP-2371_8,Y,NA
E-MEXP-2371_9,Y,NA
E-MEXP-2405_1,Y,NA
E-MEXP-2405_10,Y,NA
E-MEXP-2405_11,Y,NA
E-MEXP-2405_12,Y,NA
E-MEXP-2405_13,Y,NA
E-MEXP-2405_14,Y,NA
E-MEXP-2405_15,Y,NA
E-MEXP-2405_2,Y,NA
E-MEXP-2405_3,Y,NA
E-MEXP-2405_4,Y,NA
E-MEXP-2405_5,Y,NA
E-MEXP-2405_6,Y,NA
E-MEXP-2405_7,Y,NA
E-MEXP-2405_8,Y,NA
E-MEXP-2405_9,Y,NA
E-MEXP-2472_1,N,Corrupt/Missing CEL
E-MEXP-2472_2,Y,NA
E-MEXP-2472_3,N,Corrupt/Missing CEL
E-MEXP-2472_4,Y,NA
E-MEXP-2472_5,N,Corrupt/Missing CEL
E-MEXP-2472_6,Y,NA
E-MEXP-2483_1,Y,NA
E-MEXP-2483_2,Y,NA
E-MEXP-2483_3,Y,NA
E-MEXP-2483_4,Y,NA
E-MEXP-2526_1,Y,NA
E-MEXP-2526_10,Y,NA
E-MEXP-2526_100,Y,NA
E-MEXP-2526_101,Y,NA
E-MEXP-2526_102,Y,NA
E-MEXP-2526_103,Y,NA
E-MEXP-2526_104,Y,NA
E-MEXP-2526_105,Y,NA
E-MEXP-2526_106,Y,NA
E-MEXP-2526_107,Y,NA
E-MEXP-2526_108,Y,NA
E-MEXP-2526_109,Y,NA
E-MEXP-2526_11,Y,NA
E-MEXP-2526_110,Y,NA
E-MEXP-2526_111,Y,NA
E-MEXP-2526_112,Y,NA
E-MEXP-2526_113,Y,NA
E-MEXP-2526_114,Y,NA
E-MEXP-2526_115,Y,NA
E-MEXP-2526_116,Y,NA
E-MEXP-2526_117,Y,NA
E-MEXP-2526_118,Y,NA
E-MEXP-2526_119,Y,NA
E-MEXP-2526_12,Y,NA
E-MEXP-2526_120,Y,NA
E-MEXP-2526_121,Y,NA
E-MEXP-2526_122,Y,NA
E-MEXP-2526_123,Y,NA
E-MEXP-2526_124,Y,NA
E-MEXP-2526_125,Y,NA
E-MEXP-2526_126,Y,NA
E-MEXP-2526_127,Y,NA
E-MEXP-2526_128,Y,NA
E-MEXP-2526_129,Y,NA
E-MEXP-2526_13,Y,NA
E-MEXP-2526_130,Y,NA
E-MEXP-2526_131,Y,NA
E-MEXP-2526_132,Y,NA
E-MEXP-2526_133,Y,NA
E-MEXP-2526_134,Y,NA
E-MEXP-2526_135,Y,NA
E-MEXP-2526_136,Y,NA
E-MEXP-2526_137,Y,NA
E-MEXP-2526_138,Y,NA
E-MEXP-2526_139,Y,NA
E-MEXP-2526_14,Y,NA
E-MEXP-2526_140,Y,NA
E-MEXP-2526_141,Y,NA
E-MEXP-2526_142,Y,NA
E-MEXP-2526_143,Y,NA
E-MEXP-2526_144,Y,NA
E-MEXP-2526_145,Y,NA
E-MEXP-2526_146,Y,NA
E-MEXP-2526_147,Y,NA
E-MEXP-2526_148,Y,NA
E-MEXP-2526_149,Y,NA
E-MEXP-2526_15,Y,NA
E-MEXP-2526_150,Y,NA
E-MEXP-2526_151,Y,NA
E-MEXP-2526_152,Y,NA
E-MEXP-2526_153,Y,NA
E-MEXP-2526_154,Y,NA
E-MEXP-2526_155,Y,NA
E-MEXP-2526_156,Y,NA
E-MEXP-2526_157,Y,NA
E-MEXP-2526_158,Y,NA
E-MEXP-2526_159,Y,NA
E-MEXP-2526_16,Y,NA
E-MEXP-2526_160,Y,NA
E-MEXP-2526_161,Y,NA
E-MEXP-2526_162,Y,NA
E-MEXP-2526_163,Y,NA
E-MEXP-2526_164,Y,NA
E-MEXP-2526_165,Y,NA
E-MEXP-2526_166,Y,NA
E-MEXP-2526_167,Y,NA
E-MEXP-2526_168,Y,NA
E-MEXP-2526_169,Y,NA
E-MEXP-2526_17,Y,NA
E-MEXP-2526_170,Y,NA
E-MEXP-2526_171,Y,NA
E-MEXP-2526_172,Y,NA
E-MEXP-2526_173,Y,NA
E-MEXP-2526_174,Y,NA
E-MEXP-2526_175,Y,NA
E-MEXP-2526_176,Y,NA
E-MEXP-2526_177,Y,NA
E-MEXP-2526_178,Y,NA
E-MEXP-2526_179,Y,NA
E-MEXP-2526_18,Y,NA
E-MEXP-2526_180,Y,NA
E-MEXP-2526_181,Y,NA
E-MEXP-2526_182,Y,NA
E-MEXP-2526_183,Y,NA
E-MEXP-2526_184,Y,NA
E-MEXP-2526_185,Y,NA
E-MEXP-2526_186,Y,NA
E-MEXP-2526_187,Y,NA
E-MEXP-2526_188,Y,NA
E-MEXP-2526_189,Y,NA
E-MEXP-2526_19,Y,NA
E-MEXP-2526_190,Y,NA
E-MEXP-2526_191,Y,NA
E-MEXP-2526_192,Y,NA
E-MEXP-2526_193,Y,NA
E-MEXP-2526_194,Y,NA
E-MEXP-2526_195,Y,NA
E-MEXP-2526_196,Y,NA
E-MEXP-2526_197,Y,NA
E-MEXP-2526_198,Y,NA
E-MEXP-2526_199,Y,NA
E-MEXP-2526_2,Y,NA
E-MEXP-2526_20,Y,NA
E-MEXP-2526_200,Y,NA
E-MEXP-2526_201,Y,NA
E-MEXP-2526_202,Y,NA
E-MEXP-2526_203,Y,NA
E-MEXP-2526_204,Y,NA
E-MEXP-2526_205,Y,NA
E-MEXP-2526_206,Y,NA
E-MEXP-2526_207,Y,NA
E-MEXP-2526_208,Y,NA
E-MEXP-2526_209,Y,NA
E-MEXP-2526_21,Y,NA
E-MEXP-2526_210,Y,NA
E-MEXP-2526_211,Y,NA
E-MEXP-2526_212,Y,NA
E-MEXP-2526_213,Y,NA
E-MEXP-2526_214,Y,NA
E-MEXP-2526_215,Y,NA
E-MEXP-2526_216,Y,NA
E-MEXP-2526_217,Y,NA
E-MEXP-2526_218,Y,NA
E-MEXP-2526_219,Y,NA
E-MEXP-2526_22,Y,NA
E-MEXP-2526_220,Y,NA
E-MEXP-2526_221,Y,NA
E-MEXP-2526_222,Y,NA
E-MEXP-2526_223,Y,NA
E-MEXP-2526_224,Y,NA
E-MEXP-2526_225,Y,NA
E-MEXP-2526_226,Y,NA
E-MEXP-2526_227,Y,NA
E-MEXP-2526_228,Y,NA
E-MEXP-2526_229,Y,NA
E-MEXP-2526_23,Y,NA
E-MEXP-2526_230,Y,NA
E-MEXP-2526_24,Y,NA
E-MEXP-2526_25,Y,NA
E-MEXP-2526_26,Y,NA
E-MEXP-2526_27,Y,NA
E-MEXP-2526_28,Y,NA
E-MEXP-2526_29,Y,NA
E-MEXP-2526_3,Y,NA
E-MEXP-2526_30,Y,NA
E-MEXP-2526_31,Y,NA
E-MEXP-2526_32,Y,NA
E-MEXP-2526_33,Y,NA
E-MEXP-2526_34,Y,NA
E-MEXP-2526_35,Y,NA
E-MEXP-2526_36,Y,NA
E-MEXP-2526_37,Y,NA
E-MEXP-2526_38,Y,NA
E-MEXP-2526_39,Y,NA
E-MEXP-2526_4,Y,NA
E-MEXP-2526_40,Y,NA
E-MEXP-2526_41,Y,NA
E-MEXP-2526_42,Y,NA
E-MEXP-2526_43,Y,NA
E-MEXP-2526_44,Y,NA
E-MEXP-2526_45,Y,NA
E-MEXP-2526_46,Y,NA
E-MEXP-2526_47,Y,NA
E-MEXP-2526_48,Y,NA
E-MEXP-2526_49,Y,NA
E-MEXP-2526_5,Y,NA
E-MEXP-2526_50,Y,NA
E-MEXP-2526_51,Y,NA
E-MEXP-2526_52,Y,NA
E-MEXP-2526_53,Y,NA
E-MEXP-2526_54,Y,NA
E-MEXP-2526_55,Y,NA
E-MEXP-2526_56,Y,NA
E-MEXP-2526_57,Y,NA
E-MEXP-2526_58,Y,NA
E-MEXP-2526_59,Y,NA
E-MEXP-2526_6,Y,NA
E-MEXP-2526_60,Y,NA
E-MEXP-2526_61,Y,NA
E-MEXP-2526_62,Y,NA
E-MEXP-2526_63,Y,NA
E-MEXP-2526_64,Y,NA
E-MEXP-2526_65,Y,NA
E-MEXP-2526_66,Y,NA
E-MEXP-2526_67,Y,NA
E-MEXP-2526_68,Y,NA
E-MEXP-2526_69,Y,NA
E-MEXP-2526_7,Y,NA
E-MEXP-2526_70,Y,NA
E-MEXP-2526_71,Y,NA
E-MEXP-2526_72,Y,NA
E-MEXP-2526_73,Y,NA
E-MEXP-2526_74,Y,NA
E-MEXP-2526_75,Y,NA
E-MEXP-2526_76,Y,NA
E-MEXP-2526_77,Y,NA
E-MEXP-2526_78,Y,NA
E-MEXP-2526_79,Y,NA
E-MEXP-2526_8,Y,NA
E-MEXP-2526_80,Y,NA
E-MEXP-2526_81,Y,NA
E-MEXP-2526_82,Y,NA
E-MEXP-2526_83,Y,NA
E-MEXP-2526_84,Y,NA
E-MEXP-2526_85,Y,NA
E-MEXP-2526_86,Y,NA
E-MEXP-2526_87,Y,NA
E-MEXP-2526_88,Y,NA
E-MEXP-2526_89,Y,NA
E-MEXP-2526_9,Y,NA
E-MEXP-2526_90,Y,NA
E-MEXP-2526_91,Y,NA
E-MEXP-2526_92,Y,NA
E-MEXP-2526_93,Y,NA
E-MEXP-2526_94,Y,NA
E-MEXP-2526_95,Y,NA
E-MEXP-2526_96,Y,NA
E-MEXP-2526_97,Y,NA
E-MEXP-2526_98,Y,NA
E-MEXP-2526_99,Y,NA
E-MEXP-2550_1,Y,NA
E-MEXP-2550_2,Y,NA
E-MEXP-2550_3,Y,NA
E-MEXP-2550_4,Y,NA
E-MEXP-2550_5,Y,NA
E-MEXP-2550_6,Y,NA
E-MEXP-265_4,Y,NA
E-MEXP-265_5,Y,NA
E-MEXP-265_6,Y,NA
E-MEXP-2858_1,Y,NA
E-MEXP-2858_10,Y,NA
E-MEXP-2858_11,Y,NA
E-MEXP-2858_12,Y,NA
E-MEXP-2858_13,Y,NA
E-MEXP-2858_14,Y,NA
E-MEXP-2858_15,Y,NA
E-MEXP-2858_16,Y,NA
E-MEXP-2858_17,Y,NA
E-MEXP-2858_18,Y,NA
E-MEXP-2858_19,Y,NA
E-MEXP-2858_2,Y,NA
E-MEXP-2858_20,Y,NA
E-MEXP-2858_3,Y,NA
E-MEXP-2858_4,Y,NA
E-MEXP-2858_5,Y,NA
E-MEXP-2858_6,Y,NA
E-MEXP-2858_7,Y,NA
E-MEXP-2858_8,Y,NA
E-MEXP-2858_9,Y,NA
E-MEXP-3122_1,Y,NA
E-MEXP-3122_10,Y,NA
E-MEXP-3122_11,Y,NA
E-MEXP-3122_12,Y,NA
E-MEXP-3122_13,Y,NA
E-MEXP-3122_14,Y,NA
E-MEXP-3122_15,Y,NA
E-MEXP-3122_16,Y,NA
E-MEXP-3122_17,Y,NA
E-MEXP-3122_18,Y,NA
E-MEXP-3122_19,Y,NA
E-MEXP-3122_2,Y,NA
E-MEXP-3122_20,Y,NA
E-MEXP-3122_21,Y,NA
E-MEXP-3122_22,Y,NA
E-MEXP-3122_23,Y,NA
E-MEXP-3122_24,Y,NA
E-MEXP-3122_3,Y,NA
E-MEXP-3122_4,Y,NA
E-MEXP-3122_5,Y,NA
E-MEXP-3122_6,Y,NA
E-MEXP-3122_7,Y,NA
E-MEXP-3122_8,Y,NA
E-MEXP-3122_9,Y,NA
E-MEXP-3309_1,Y,NA
E-MEXP-3309_2,Y,NA
E-MEXP-3309_3,Y,NA
E-MEXP-3309_4,Y,NA
E-MEXP-3309_5,Y,NA
E-MEXP-3309_6,Y,NA
E-MEXP-3309_7,Y,NA
E-MEXP-3309_8,Y,NA
E-MEXP-3309_9,Y,NA
E-MEXP-3328_1,Y,NA
E-MEXP-3328_10,Y,NA
E-MEXP-3328_11,Y,NA
E-MEXP-3328_12,Y,NA
E-MEXP-3328_13,Y,NA
E-MEXP-3328_14,Y,NA
E-MEXP-3328_15,Y,NA
E-MEXP-3328_16,Y,NA
E-MEXP-3328_17,Y,NA
E-MEXP-3328_18,Y,NA
E-MEXP-3328_19,Y,NA
E-MEXP-3328_2,Y,NA
E-MEXP-3328_20,Y,NA
E-MEXP-3328_21,Y,NA
E-MEXP-3328_22,Y,NA
E-MEXP-3328_23,Y,NA
E-MEXP-3328_24,Y,NA
E-MEXP-3328_3,Y,NA
E-MEXP-3328_4,Y,NA
E-MEXP-3328_5,Y,NA
E-MEXP-3328_6,Y,NA
E-MEXP-3328_7,Y,NA
E-MEXP-3328_8,Y,NA
E-MEXP-3328_9,Y,NA
E-MEXP-3791_1,Y,NA
E-MEXP-3791_10,Y,NA
E-MEXP-3791_11,Y,NA
E-MEXP-3791_12,Y,NA
E-MEXP-3791_13,Y,NA
E-MEXP-3791_14,Y,NA
E-MEXP-3791_15,Y,NA
E-MEXP-3791_16,Y,NA
E-MEXP-3791_17,Y,NA
E-MEXP-3791_18,Y,NA
E-MEXP-3791_19,Y,NA
E-MEXP-3791_2,Y,NA
E-MEXP-3791_20,Y,NA
E-MEXP-3791_21,Y,NA
E-MEXP-3791_22,Y,NA
E-MEXP-3791_23,Y,NA
E-MEXP-3791_24,Y,NA
E-MEXP-3791_3,Y,NA
E-MEXP-3791_4,Y,NA
E-MEXP-3791_5,Y,NA
E-MEXP-3791_6,Y,NA
E-MEXP-3791_7,Y,NA
E-MEXP-3791_8,Y,NA
E-MEXP-3791_9,Y,NA
E-MEXP-432_1,Y,NA
E-MEXP-432_10,Y,NA
E-MEXP-432_2,Y,NA
E-MEXP-432_3,Y,NA
E-MEXP-432_4,Y,NA
E-MEXP-432_5,Y,NA
E-MEXP-432_6,Y,NA
E-MEXP-432_7,Y,NA
E-MEXP-432_8,Y,NA
E-MEXP-432_9,Y,NA
E-MEXP-449_1,Y,NA
E-MEXP-449_10,Y,NA
E-MEXP-449_11,Y,NA
E-MEXP-449_12,Y,NA
E-MEXP-449_2,Y,NA
E-MEXP-449_3,Y,NA
E-MEXP-449_4,Y,NA
E-MEXP-449_5,Y,NA
E-MEXP-449_6,Y,NA
E-MEXP-449_7,Y,NA
E-MEXP-449_8,Y,NA
E-MEXP-449_9,Y,NA
E-MEXP-470_1,N,Corrupt/Missing CEL
E-MEXP-470_2,N,Corrupt/Missing CEL
E-MEXP-470_3,N,Corrupt/Missing CEL
E-MEXP-470_4,N,Corrupt/Missing CEL
E-MEXP-503_1,Y,NA
E-MEXP-503_2,Y,NA
E-MEXP-503_3,Y,NA
E-MEXP-503_4,Y,NA
E-MEXP-503_5,Y,NA
E-MEXP-503_6,Y,NA
E-MEXP-546_1,Y,NA
E-MEXP-546_10,Y,NA
E-MEXP-546_11,Y,NA
E-MEXP-546_12,Y,NA
E-MEXP-546_13,N,Manual Rejection
E-MEXP-546_14,Y,NA
E-MEXP-546_15,Y,NA
E-MEXP-546_16,Y,NA
E-MEXP-546_17,Y,NA
E-MEXP-546_18,Y,NA
E-MEXP-546_19,Y,NA
E-MEXP-546_2,Y,NA
E-MEXP-546_20,Y,NA
E-MEXP-546_21,Y,NA
E-MEXP-546_3,Y,NA
E-MEXP-546_4,Y,NA
E-MEXP-546_5,Y,NA
E-MEXP-546_6,Y,NA
E-MEXP-546_7,Y,NA
E-MEXP-546_8,Y,NA
E-MEXP-546_9,Y,NA
E-MEXP-791_1,Y,NA
E-MEXP-791_2,N,Manual Rejection
E-MEXP-791_3,Y,NA
E-MEXP-791_4,Y,NA
E-MEXP-791_5,Y,NA
E-MEXP-791_6,Y,NA
E-MEXP-807_1,Y,NA
E-MEXP-807_10,N,Corrupt/Missing CEL
E-MEXP-807_11,N,Corrupt/Missing CEL
E-MEXP-807_12,N,Corrupt/Missing CEL
E-MEXP-807_13,N,Corrupt/Missing CEL
E-MEXP-807_14,N,Corrupt/Missing CEL
E-MEXP-807_15,N,Corrupt/Missing CEL
E-MEXP-807_16,N,Corrupt/Missing CEL
E-MEXP-807_2,Y,NA
E-MEXP-807_3,Y,NA
E-MEXP-807_4,Y,NA
E-MEXP-807_5,N,Corrupt/Missing CEL
E-MEXP-807_6,N,Corrupt/Missing CEL
E-MEXP-807_7,N,Corrupt/Missing CEL
E-MEXP-807_8,N,Corrupt/Missing CEL
E-MEXP-807_9,N,Corrupt/Missing CEL
E-MEXP-809_1,Y,NA
E-MEXP-809_2,Y,NA
E-MEXP-809_3,Y,NA
E-MEXP-809_4,Y,NA
E-MEXP-98_1,Y,NA
E-MEXP-98_2,Y,NA
E-MEXP-98_3,Y,NA
E-MEXP-98_4,Y,NA
E-MEXP-98_5,Y,NA
E-MEXP-98_6,Y,NA
E-MEXP-98_7,Y,NA
E-MEXP-98_8,Y,NA
E-MTAB-107_28,N,Manual Rejection
E-MTAB-107_29,N,Manual Rejection
E-MTAB-107_30,N,Manual Rejection
E-MTAB-107_31,N,Manual Rejection
E-MTAB-107_32,N,Manual Rejection
