FileId,Accepted,QCNotes
E-MTAB-1344_8,Y,NA
E-MTAB-1344_9,Y,NA
E-MTAB-2287_1,Y,NA
E-MTAB-2287_2,Y,NA
E-MTAB-2287_3,Y,NA
E-MTAB-2287_4,Y,NA
E-MTAB-2287_5,Y,NA
E-MTAB-2287_6,Y,NA
E-MTAB-2518_1,Y,NA
E-MTAB-2518_2,Y,NA
E-MTAB-2518_3,Y,NA
E-MTAB-2518_4,Y,NA
E-MTAB-2518_5,Y,NA
E-MTAB-2518_6,Y,NA
E-MTAB-3558_1,Y,NA
E-MTAB-3558_2,Y,NA
E-MTAB-3558_3,Y,NA
E-MTAB-3558_4,Y,NA
E-MTAB-3558_5,Y,NA
E-MTAB-3558_6,Y,NA
E-MTAB-3817_1,N,Automatic QC Rejection
E-MTAB-3817_10,N,Automatic QC Rejection
E-MTAB-3817_11,N,Automatic QC Rejection
E-MTAB-3817_12,N,Automatic QC Rejection
E-MTAB-3817_2,N,Automatic QC Rejection
E-MTAB-3817_3,N,Automatic QC Rejection
E-MTAB-3817_4,N,Automatic QC Rejection
E-MTAB-3817_5,N,Automatic QC Rejection
E-MTAB-3817_6,N,Automatic QC Rejection
E-MTAB-3817_7,N,Automatic QC Rejection
E-MTAB-3817_8,N,Automatic QC Rejection
E-MTAB-3817_9,N,Automatic QC Rejection
E-MTAB-3914_1,Y,NA
E-MTAB-3914_2,Y,NA
E-MTAB-3914_3,Y,NA
E-MTAB-3914_4,Y,NA
E-MTAB-3914_5,Y,NA
E-MTAB-3914_6,Y,NA
E-TABM-17_163,Y,NA
E-TABM-17_164,Y,NA
E-TABM-17_165,Y,NA
E-TABM-17_166,Y,NA
E-TABM-17_167,Y,NA
E-TABM-17_168,Y,NA
E-TABM-17_70,Y,NA
E-TABM-17_71,Y,NA
E-TABM-17_72,Y,NA
E-TABM-430_1,N,Corrupt/Missing CEL
E-TABM-430_10,N,Corrupt/Missing CEL
E-TABM-430_11,N,Corrupt/Missing CEL
E-TABM-430_12,N,Corrupt/Missing CEL
E-TABM-430_2,N,Corrupt/Missing CEL
E-TABM-430_3,N,Corrupt/Missing CEL
E-TABM-430_4,N,Corrupt/Missing CEL
E-TABM-430_5,N,Corrupt/Missing CEL
E-TABM-430_6,N,Corrupt/Missing CEL
E-TABM-430_7,N,Corrupt/Missing CEL
E-TABM-430_8,N,Corrupt/Missing CEL
E-TABM-430_9,N,Corrupt/Missing CEL
E-TABM-729_1,Y,NA
E-TABM-729_2,Y,NA
E-TABM-729_3,Y,NA
E-TABM-729_4,Y,NA
E-TABM-729_5,Y,NA
E-TABM-729_6,Y,NA
GSE10568_GSM266817,Y,NA
GSE10568_GSM266818,Y,NA
GSE10568_GSM266819,Y,NA
GSE10568_GSM266820,Y,NA
GSE10568_GSM266821,Y,NA
GSE10568_GSM266822,Y,NA
GSE10646_GSM268008,Y,NA
GSE10646_GSM268009,N,Manual Rejection
GSE10646_GSM268010,Y,NA
GSE10646_GSM269475,Y,NA
GSE10646_GSM269477,Y,NA
GSE10646_GSM269478,Y,NA
GSE10646_GSM269482,Y,NA
GSE10646_GSM269483,Y,NA
GSE10646_GSM269484,Y,NA
GSE10646_GSM269485,Y,NA
GSE10646_GSM269486,Y,NA
GSE10646_GSM269487,Y,NA
GSE10646_GSM269488,Y,NA
GSE10646_GSM269489,Y,NA
GSE10646_GSM269490,Y,NA
GSE10646_GSM269491,Y,NA
GSE10646_GSM269492,Y,NA
GSE10646_GSM269493,Y,NA
GSE10646_GSM269494,Y,Manual Acceptance
GSE10646_GSM269495,Y,NA
GSE10646_GSM269496,Y,NA
GSE10646_GSM269497,Y,NA
GSE10646_GSM269498,Y,NA
GSE10646_GSM269499,Y,NA
GSE10719_GSM270814,Y,NA
GSE10719_GSM270853,Y,NA
GSE10719_GSM270865,Y,NA
GSE10719_GSM270866,Y,NA
GSE10719_GSM270868,Y,NA
GSE10719_GSM270870,Y,NA
GSE10749_GSM270814,N,Duplicate Sample
GSE10749_GSM270853,N,Duplicate Sample
GSE10749_GSM270865,N,Duplicate Sample
GSE10749_GSM270866,N,Duplicate Sample
GSE10749_GSM270868,N,Duplicate Sample
GSE10749_GSM270870,N,Duplicate Sample
GSE10801_GSM272107,Y,NA
GSE10801_GSM272108,Y,NA
GSE10801_GSM272109,Y,NA
GSE10801_GSM272110,Y,NA
GSE10801_GSM272111,Y,NA
GSE10801_GSM272112,Y,NA
GSE1110_GSM18228,N,Corrupt/Missing CEL
GSE1110_GSM18229,N,Corrupt/Missing CEL
GSE1110_GSM18230,N,Corrupt/Missing CEL
GSE1110_GSM18231,N,Corrupt/Missing CEL
GSE1110_GSM18232,N,Corrupt/Missing CEL
GSE1110_GSM18233,N,Corrupt/Missing CEL
GSE1110_GSM18290,N,Corrupt/Missing CEL
GSE1110_GSM18291,N,Corrupt/Missing CEL
GSE1110_GSM18292,N,Corrupt/Missing CEL
GSE1110_GSM18293,N,Corrupt/Missing CEL
GSE1110_GSM18294,N,Corrupt/Missing CEL
GSE1110_GSM18295,N,Corrupt/Missing CEL
GSE1110_GSM18296,N,Corrupt/Missing CEL
GSE1110_GSM18297,N,Corrupt/Missing CEL
GSE1110_GSM18298,N,Corrupt/Missing CEL
GSE1110_GSM18299,N,Corrupt/Missing CEL
GSE1110_GSM18300,N,Corrupt/Missing CEL
GSE1110_GSM18301,N,Corrupt/Missing CEL
GSE1110_GSM18302,N,Corrupt/Missing CEL
GSE1110_GSM18303,N,Corrupt/Missing CEL
GSE1110_GSM18304,N,Corrupt/Missing CEL
GSE1110_GSM18305,N,Corrupt/Missing CEL
GSE1111_GSM18228,N,Corrupt/Missing CEL
GSE1111_GSM18229,N,Corrupt/Missing CEL
GSE1111_GSM18290,N,Corrupt/Missing CEL
GSE1111_GSM18291,N,Corrupt/Missing CEL
GSE1111_GSM18294,N,Corrupt/Missing CEL
GSE1111_GSM18295,N,Corrupt/Missing CEL
GSE14247_GSM356823,N,Manual Rejection
GSE14247_GSM356824,N,Manual Rejection
GSE14247_GSM356825,N,Manual Rejection
GSE14247_GSM356826,N,Manual Rejection
GSE14247_GSM356827,N,Manual Rejection
GSE14247_GSM356828,N,Manual Rejection
GSE14332_GSM358339,N,Corrupt/Missing CEL
GSE14420_GSM360225,Y,NA
GSE14420_GSM360226,Y,NA
GSE14420_GSM360227,Y,NA
GSE14420_GSM360228,Y,NA
GSE14420_GSM360229,Y,NA
GSE14420_GSM360230,Y,NA
GSE14420_GSM360231,Y,NA
GSE14420_GSM360232,Y,NA
GSE14420_GSM360233,Y,NA
GSE14420_GSM360234,Y,NA
GSE14420_GSM360235,Y,NA
GSE14420_GSM360236,Y,NA
GSE1512_GSM26224,N,Corrupt/Missing CEL
GSE1512_GSM26225,N,Corrupt/Missing CEL
GSE1512_GSM26226,N,Corrupt/Missing CEL
GSE1512_GSM26227,N,Corrupt/Missing CEL
GSE1512_GSM26228,N,Corrupt/Missing CEL
GSE1512_GSM26229,N,Corrupt/Missing CEL
GSE1512_GSM26230,N,Corrupt/Missing CEL
GSE1512_GSM26231,N,Corrupt/Missing CEL
GSE1512_GSM26232,N,Corrupt/Missing CEL
GSE1512_GSM26233,N,Corrupt/Missing CEL
GSE1512_GSM26234,N,Corrupt/Missing CEL
GSE1512_GSM26235,N,Corrupt/Missing CEL
GSE1516_GSM26281,N,Corrupt/Missing CEL
GSE1516_GSM26282,N,Corrupt/Missing CEL
GSE1516_GSM26283,N,Corrupt/Missing CEL
GSE1516_GSM26284,N,Corrupt/Missing CEL
GSE1516_GSM26285,N,Corrupt/Missing CEL
GSE1516_GSM26286,N,Corrupt/Missing CEL
GSE16913_GSM424128,Y,NA
GSE16913_GSM424129,Y,NA
GSE16913_GSM424130,Y,NA
GSE16913_GSM424131,Y,NA
GSE16913_GSM424132,Y,NA
GSE16913_GSM424133,Y,NA
GSE16913_GSM424134,Y,NA
GSE16913_GSM424135,Y,NA
GSE17496_GSM436174,Y,NA
GSE17496_GSM436175,Y,NA
GSE17496_GSM436176,Y,NA
GSE17496_GSM436177,Y,NA
GSE17496_GSM436178,Y,NA
GSE17496_GSM436179,Y,NA
GSE17496_GSM436180,Y,NA
GSE17496_GSM436181,Y,NA
GSE17496_GSM436182,Y,NA
GSE17675_GSM441062,Y,NA
GSE17675_GSM441063,Y,NA
GSE17675_GSM441064,Y,NA
GSE17675_GSM441065,Y,NA
GSE17824_GSM444737,Y,NA
GSE17824_GSM444738,Y,NA
GSE17824_GSM444739,Y,NA
GSE17824_GSM444740,Y,NA
GSE17824_GSM444741,Y,NA
GSE17824_GSM444742,Y,NA
GSE17824_GSM444743,Y,NA
GSE17824_GSM444744,Y,NA
GSE17824_GSM444745,Y,NA
GSE17824_GSM444746,Y,NA
GSE17824_GSM444747,Y,NA
GSE17824_GSM444748,Y,NA
GSE17824_GSM444749,Y,NA
GSE17824_GSM444750,Y,NA
GSE17824_GSM444751,Y,NA
GSE17824_GSM444752,Y,NA
GSE18667_GSM463691,Y,NA
GSE18667_GSM463692,Y,NA
GSE18667_GSM463693,Y,NA
GSE18667_GSM463694,Y,NA
GSE18667_GSM463695,Y,NA
GSE18667_GSM463696,Y,NA
GSE18667_GSM463697,Y,NA
GSE18667_GSM463698,Y,NA
GSE18667_GSM463699,Y,NA
GSE18667_GSM463700,Y,NA
GSE18667_GSM463701,Y,NA
GSE18667_GSM463702,Y,NA
GSE18928_GSM468786,Y,NA
GSE18928_GSM468787,Y,NA
GSE18928_GSM468788,Y,NA
GSE18928_GSM468789,Y,NA
GSE18960_GSM469413,Y,NA
GSE18960_GSM469414,Y,NA
GSE18960_GSM469415,Y,NA
GSE18960_GSM469416,Y,NA
GSE18960_GSM469417,Y,NA
GSE18960_GSM469418,Y,NA
GSE18979_GSM469781,Y,NA
GSE18979_GSM469782,Y,NA
GSE18979_GSM469783,Y,NA
GSE18979_GSM469784,Y,NA
GSE18979_GSM469785,Y,NA
GSE18979_GSM469786,Y,NA
GSE18981_GSM469793,Y,NA
GSE18981_GSM469794,Y,NA
GSE18981_GSM469795,Y,NA
GSE18981_GSM469796,Y,NA
GSE18981_GSM469797,Y,NA
GSE18981_GSM469798,Y,NA
GSE18988_GSM469854,Y,NA
GSE18988_GSM469855,Y,NA
GSE18988_GSM469856,Y,NA
GSE18988_GSM469857,Y,NA
GSE18988_GSM469858,Y,NA
GSE18988_GSM469859,Y,NA
GSE18988_GSM469860,Y,NA
GSE18988_GSM469861,Y,NA
GSE18988_GSM469862,Y,NA
GSE19258_GSM477857,Y,NA
GSE19258_GSM477858,Y,NA
GSE19258_GSM477859,Y,NA
GSE19258_GSM477860,Y,NA
GSE19258_GSM477861,Y,NA
GSE19258_GSM477862,Y,NA
GSE19258_GSM477863,Y,NA
GSE19258_GSM477864,Y,NA
GSE19258_GSM477865,Y,NA
GSE19258_GSM477866,Y,NA
GSE19258_GSM477867,Y,NA
GSE19258_GSM477868,Y,NA
GSE19258_GSM477869,Y,NA
GSE19258_GSM477870,Y,NA
GSE19258_GSM477871,Y,NA
GSE19258_GSM477872,Y,NA
GSE19265_GSM477957,Y,NA
GSE19265_GSM477958,Y,NA
GSE19265_GSM477959,Y,NA
GSE19265_GSM477960,Y,NA
GSE19265_GSM477961,Y,NA
GSE19265_GSM477962,Y,NA
GSE19265_GSM477963,Y,NA
GSE19265_GSM477964,Y,NA
GSE19265_GSM477965,Y,NA
GSE19265_GSM477966,Y,NA
GSE19273_GSM478124,Y,NA
GSE19273_GSM478125,Y,NA
GSE19273_GSM478126,Y,NA
GSE19273_GSM478127,Y,NA
GSE19273_GSM478128,Y,NA
GSE19273_GSM478129,Y,NA
GSE19273_GSM478130,Y,NA
GSE19273_GSM478131,Y,NA
GSE19273_GSM478132,Y,NA
GSE19273_GSM478133,Y,NA
GSE19273_GSM478134,Y,NA
GSE19273_GSM478135,Y,NA
GSE19273_GSM478136,Y,NA
GSE19273_GSM478137,Y,NA
GSE19273_GSM478138,Y,NA
GSE19273_GSM478139,Y,NA
GSE19273_GSM478140,Y,NA
GSE19273_GSM478141,Y,NA
GSE19273_GSM478142,Y,NA
GSE19273_GSM478143,Y,NA
GSE19273_GSM478144,Y,NA
GSE19273_GSM478145,Y,NA
GSE19273_GSM478146,Y,NA
GSE19273_GSM478147,Y,NA
GSE19273_GSM478148,Y,NA
GSE19273_GSM478149,Y,NA
GSE19273_GSM478150,Y,NA
GSE19341_GSM480402,Y,NA
GSE19341_GSM480403,Y,NA
GSE19341_GSM480404,Y,NA
GSE19341_GSM480405,Y,NA
GSE19341_GSM480406,Y,NA
GSE19341_GSM480407,Y,NA
GSE20009_GSM499712,Y,NA
GSE20009_GSM499713,Y,NA
GSE20009_GSM499714,Y,NA
GSE20009_GSM499715,Y,NA
GSE20009_GSM499716,Y,NA
GSE20228_GSM507069,Y,NA
GSE20228_GSM507070,Y,NA
GSE20228_GSM507071,Y,NA
GSE20228_GSM507072,Y,NA
GSE20228_GSM507073,Y,NA
GSE20228_GSM507074,Y,NA
GSE20454_GSM513064,Y,NA
GSE20454_GSM513065,N,Automatic QC Rejection
GSE20454_GSM513066,N,Automatic QC Rejection
GSE20454_GSM513067,N,Automatic QC Rejection
GSE20454_GSM513068,N,Automatic QC Rejection
GSE20454_GSM513069,N,Automatic QC Rejection
GSE20454_GSM513070,Y,NA
GSE20454_GSM513071,Y,NA
GSE20454_GSM513072,Y,NA
GSE20454_GSM513073,N,Automatic QC Rejection
GSE20454_GSM513074,Y,NA
GSE20454_GSM513075,Y,NA
GSE20454_GSM513076,Y,NA
GSE20454_GSM513077,N,Automatic QC Rejection
GSE20454_GSM513078,N,Automatic QC Rejection
GSE20454_GSM513079,N,Automatic QC Rejection
GSE20454_GSM513080,N,Automatic QC Rejection
GSE20454_GSM513081,N,Automatic QC Rejection
GSE20586_GSM517073,Y,NA
GSE20586_GSM517074,Y,NA
GSE20586_GSM517075,Y,NA
GSE20586_GSM517076,Y,NA
GSE20586_GSM517077,Y,NA
GSE20586_GSM517078,Y,NA
GSE20586_GSM517079,Y,NA
GSE20586_GSM517080,Y,NA
GSE20586_GSM517081,Y,NA
GSE20586_GSM517082,Y,NA
GSE20586_GSM517083,Y,NA
GSE20586_GSM517084,Y,NA
GSE20586_GSM517085,Y,NA
GSE20586_GSM517086,Y,NA
GSE20586_GSM517087,Y,NA
GSE20586_GSM517088,Y,NA
GSE20586_GSM517089,Y,NA
GSE20586_GSM517090,Y,NA
GSE2268_GSM38668,Y,NA
GSE2268_GSM38669,Y,NA
GSE2268_GSM38670,Y,NA
GSE2268_GSM38671,Y,NA
GSE23301_GSM571891,Y,NA
GSE23301_GSM571892,Y,NA
GSE23301_GSM571893,Y,NA
GSE23301_GSM571894,Y,NA
GSE23301_GSM571895,Y,NA
GSE23301_GSM571896,Y,NA
GSE23301_GSM604750,Y,NA
GSE23301_GSM604751,Y,NA
GSE23301_GSM604752,Y,NA
GSE23301_GSM604753,Y,NA
GSE23301_GSM604754,Y,NA
GSE23301_GSM604755,Y,NA
GSE23555_GSM577717,Y,NA
GSE23555_GSM577718,Y,NA
GSE23555_GSM577719,Y,NA
GSE23555_GSM577723,Y,NA
GSE23555_GSM577724,Y,NA
GSE23555_GSM577725,Y,NA
GSE23555_GSM577726,Y,NA
GSE23555_GSM577727,Y,NA
GSE23820_GSM587318,Y,NA
GSE23820_GSM587319,Y,NA
GSE23820_GSM587320,Y,NA
GSE23820_GSM587321,Y,NA
GSE23820_GSM587322,Y,NA
GSE23820_GSM587323,Y,NA
GSE26297_GSM645690,Y,NA
GSE26297_GSM645691,Y,NA
GSE26297_GSM645692,Y,NA
GSE26297_GSM645693,Y,NA
GSE26297_GSM645694,Y,NA
GSE26297_GSM645695,Y,NA
GSE26297_GSM645696,Y,NA
GSE26297_GSM645697,Y,NA
GSE26297_GSM645698,Y,NA
GSE26297_GSM645699,Y,NA
GSE26297_GSM645700,Y,NA
GSE26297_GSM645701,Y,NA
GSE26297_GSM645702,Y,NA
GSE26297_GSM645703,Y,NA
GSE26297_GSM645704,Y,NA
GSE26297_GSM645705,Y,NA
GSE26297_GSM645706,Y,NA
GSE26297_GSM645707,Y,NA
GSE26297_GSM645708,Y,NA
GSE26297_GSM645709,Y,NA
GSE27077_GSM668177,Y,NA
GSE27077_GSM668178,Y,NA
GSE27077_GSM668179,Y,NA
GSE27077_GSM668180,Y,NA
GSE27077_GSM668181,Y,NA
GSE27077_GSM668182,Y,NA
GSE28600_GSM707767,Y,NA
GSE28600_GSM707768,Y,NA
GSE28600_GSM707769,Y,NA
GSE28600_GSM707770,Y,NA
GSE28600_GSM707771,N,Automatic QC Rejection
GSE28600_GSM707772,Y,NA
GSE28600_GSM707773,Y,NA
GSE28600_GSM707774,Y,NA
GSE28600_GSM707775,Y,NA
GSE28600_GSM707776,Y,NA
GSE28600_GSM707777,Y,NA
GSE28600_GSM707778,Y,NA
GSE28600_GSM707779,Y,NA
GSE28600_GSM707780,Y,NA
GSE28600_GSM707781,Y,Manual Acceptance
GSE28600_GSM707782,Y,NA
GSE28600_GSM707783,Y,NA
GSE28600_GSM707784,Y,NA
GSE28600_GSM707785,Y,NA
GSE28600_GSM707786,Y,NA
GSE28600_GSM707787,Y,NA
GSE28600_GSM707788,Y,NA
GSE28600_GSM707789,Y,NA
GSE28600_GSM707790,Y,NA
GSE28600_GSM707791,Y,NA
GSE28600_GSM707792,Y,NA
GSE29543_GSM731452,Y,NA
GSE29543_GSM731461,Y,NA
GSE29543_GSM731462,Y,NA
GSE29543_GSM731463,Y,NA
GSE29543_GSM731464,Y,NA
GSE29543_GSM731465,Y,NA
GSE29543_GSM731466,Y,NA
GSE29543_GSM731473,Y,NA
GSE29543_GSM731476,Y,NA
GSE29543_GSM731481,Y,NA
GSE29543_GSM731484,Y,NA
GSE29543_GSM731485,Y,NA
GSE29543_GSM731486,Y,NA
GSE29543_GSM731489,Y,NA
GSE29543_GSM731494,Y,NA
GSE30093_GSM744714,Y,NA
GSE30093_GSM744715,Y,NA
GSE30093_GSM744716,Y,NA
GSE30093_GSM744717,Y,NA
GSE30093_GSM744718,Y,NA
GSE30093_GSM744719,Y,NA
GSE30093_GSM744720,Y,NA
GSE30093_GSM744721,Y,NA
GSE30093_GSM744722,Y,NA
GSE30093_GSM744723,Y,NA
GSE30093_GSM744724,Y,NA
GSE30093_GSM744725,Y,NA
GSE30094_GSM744714,N,Duplicate Sample
GSE30094_GSM744715,N,Duplicate Sample
GSE30094_GSM744716,N,Duplicate Sample
GSE30094_GSM744717,N,Duplicate Sample
GSE30094_GSM744718,N,Duplicate Sample
GSE30094_GSM744719,N,Duplicate Sample
GSE30094_GSM744720,N,Duplicate Sample
GSE30094_GSM744721,N,Duplicate Sample
GSE30094_GSM744722,N,Duplicate Sample
GSE30094_GSM744723,N,Duplicate Sample
GSE30094_GSM744724,N,Duplicate Sample
GSE30094_GSM744725,N,Duplicate Sample
GSE31837_GSM789666,Y,NA
GSE31837_GSM789667,Y,NA
GSE31837_GSM789668,Y,NA
GSE31837_GSM789669,Y,NA
GSE31837_GSM789670,Y,NA
GSE31837_GSM789671,Y,NA
GSE31837_GSM789672,Y,NA
GSE31837_GSM789673,Y,NA
GSE31837_GSM789674,Y,NA
GSE31837_GSM789675,Y,NA
GSE31837_GSM789676,Y,NA
GSE31837_GSM789677,Y,NA
GSE31837_GSM789678,Y,NA
GSE31837_GSM789679,Y,NA
GSE31837_GSM789680,Y,NA
GSE31837_GSM789681,Y,NA
GSE31837_GSM789682,Y,NA
GSE31837_GSM789683,Y,NA
GSE31837_GSM789684,Y,NA
GSE31837_GSM789685,Y,NA
GSE31837_GSM789686,Y,NA
GSE32671_GSM810983,Y,NA
GSE32671_GSM810984,Y,NA
GSE32671_GSM810985,N,Manual Rejection
