FileId,Accepted,QCNotes
GSE12404_GSM311289,N,Duplicate Sample
GSE12404_GSM311290,N,Duplicate Sample
GSE12404_GSM311291,N,Duplicate Sample
GSE12404_GSM311292,N,Duplicate Sample
GSE12404_GSM311293,N,Duplicate Sample
GSE12404_GSM311294,N,Duplicate Sample
GSE12404_GSM311295,N,Duplicate Sample
GSE12404_GSM311296,N,Duplicate Sample
GSE12404_GSM378645,N,Duplicate Sample
GSE12404_GSM378646,N,Duplicate Sample
GSE12404_GSM378647,N,Duplicate Sample
GSE12404_GSM378648,N,Duplicate Sample
GSE12404_GSM378649,N,Duplicate Sample
GSE12404_GSM378650,N,Duplicate Sample
GSE12404_GSM378651,N,Duplicate Sample
GSE12404_GSM378652,N,Duplicate Sample
GSE12404_GSM378653,N,Duplicate Sample
GSE12404_GSM378654,N,Duplicate Sample
GSE12404_GSM378655,N,Duplicate Sample
GSE12404_GSM378656,N,Duplicate Sample
GSE12404_GSM378657,N,Duplicate Sample
GSE12404_GSM378658,N,Duplicate Sample
GSE12404_GSM378659,N,Duplicate Sample
GSE12404_GSM378660,N,Duplicate Sample
GSE12404_GSM378733,N,Duplicate Sample
GSE12404_GSM378734,N,Duplicate Sample
GSE12404_GSM378735,N,Duplicate Sample
GSE12404_GSM378736,N,Duplicate Sample
GSE12404_GSM378739,N,Duplicate Sample
GSE12404_GSM378740,N,Duplicate Sample
GSE12404_GSM378741,N,Duplicate Sample
GSE12404_GSM378742,N,Duplicate Sample
GSE12404_GSM378743,N,Duplicate Sample
GSE12404_GSM378744,N,Duplicate Sample
GSE12404_GSM378745,N,Duplicate Sample
GSE12404_GSM378746,N,Duplicate Sample
GSE12404_GSM499416,N,Duplicate Sample
GSE12404_GSM499417,N,Duplicate Sample
GSE12404_GSM499418,N,Duplicate Sample
GSE12404_GSM499419,N,Duplicate Sample
GSE12404_GSM499420,N,Duplicate Sample
GSE12404_GSM499421,N,Duplicate Sample
GSE12404_GSM501157,N,Duplicate Sample
GSE12404_GSM501158,N,Duplicate Sample
GSE12404_GSM501159,N,Duplicate Sample
GSE12404_GSM501160,N,Duplicate Sample
GSE12404_GSM501161,N,Duplicate Sample
GSE12404_GSM501162,N,Duplicate Sample
GSE12404_GSM501163,N,Duplicate Sample
GSE12404_GSM501164,N,Duplicate Sample
GSE12404_GSM501165,N,Duplicate Sample
GSE12404_GSM501166,N,Duplicate Sample
GSE12404_GSM501167,N,Duplicate Sample
GSE12404_GSM501168,N,Duplicate Sample
GSE14229_GSM356564,Y,NA
GSE14229_GSM356565,Y,NA
GSE14229_GSM356566,Y,NA
GSE14229_GSM356567,Y,NA
GSE14229_GSM356568,Y,NA
GSE14229_GSM356569,Y,NA
GSE14229_GSM356570,Y,NA
GSE14374_GSM359416,Y,NA
GSE14374_GSM359417,Y,NA
GSE14374_GSM359418,Y,NA
GSE14374_GSM359419,Y,NA
GSE14374_GSM359420,Y,NA
GSE14374_GSM359421,Y,NA
GSE14374_GSM359422,Y,NA
GSE14374_GSM359423,Y,NA
GSE14374_GSM359424,Y,NA
GSE14374_GSM359425,Y,NA
GSE14374_GSM359426,Y,NA
GSE14374_GSM359427,Y,NA
GSE14420_GSM360237,Y,NA
GSE14420_GSM360238,Y,NA
GSE14420_GSM360239,Y,NA
GSE14420_GSM360240,Y,NA
GSE14420_GSM360241,Y,NA
GSE14420_GSM360242,Y,NA
GSE15160_GSM378645,Y,Manual Acceptance
GSE15160_GSM378646,Y,NA
GSE15160_GSM378647,Y,NA
GSE15160_GSM378648,Y,NA
GSE15160_GSM378649,Y,NA
GSE15160_GSM378650,Y,NA
GSE15160_GSM378651,N,Automatic QC Rejection
GSE15160_GSM378652,Y,Manual Acceptance
GSE15160_GSM378653,Y,Manual Acceptance
GSE15160_GSM378654,Y,NA
GSE15160_GSM378655,Y,NA
GSE15160_GSM378656,Y,NA
GSE15160_GSM378657,Y,NA
GSE15160_GSM378658,Y,NA
GSE15160_GSM378659,Y,NA
GSE15160_GSM378660,Y,NA
GSE15165_GSM378733,Y,NA
GSE15165_GSM378734,Y,NA
GSE15165_GSM378735,Y,NA
GSE15165_GSM378736,Y,NA
GSE15165_GSM378739,Y,NA
GSE15165_GSM378740,Y,NA
GSE15165_GSM378741,Y,NA
GSE15165_GSM378742,Y,NA
GSE15165_GSM378743,Y,NA
GSE15165_GSM378744,Y,NA
GSE15165_GSM378745,Y,NA
GSE15165_GSM378746,Y,NA
GSE17159_GSM428925,Y,NA
GSE17159_GSM429112,Y,NA
GSE17159_GSM429114,Y,NA
GSE17159_GSM429330,Y,NA
GSE17159_GSM429331,Y,NA
GSE17159_GSM429332,Y,NA
GSE18112_GSM452702,Y,NA
GSE18112_GSM452703,Y,NA
GSE18112_GSM452705,Y,NA
GSE18112_GSM452706,Y,NA
GSE18112_GSM452707,Y,NA
GSE18112_GSM452708,Y,NA
GSE18112_GSM452709,Y,NA
GSE18112_GSM452710,Y,NA
GSE18112_GSM452711,Y,NA
GSE18112_GSM452722,Y,NA
GSE18112_GSM452723,Y,NA
GSE18112_GSM452724,Y,NA
GSE19259_GSM477873,Y,NA
GSE19259_GSM477874,Y,NA
GSE19259_GSM477875,Y,NA
GSE19259_GSM477876,Y,NA
GSE19259_GSM477877,Y,NA
GSE19259_GSM477878,Y,NA
GSE19259_GSM477879,Y,NA
GSE19259_GSM477880,Y,NA
GSE19259_GSM477881,Y,NA
GSE19259_GSM477882,Y,NA
GSE19259_GSM477883,Y,NA
GSE20005_GSM499683,Y,NA
GSE20005_GSM499684,Y,NA
GSE20005_GSM499685,Y,NA
GSE20005_GSM499686,Y,NA
GSE20005_GSM499687,Y,NA
GSE20005_GSM499688,Y,NA
GSE20005_GSM499689,Y,NA
GSE20005_GSM499690,Y,NA
GSE20005_GSM499691,Y,NA
GSE20005_GSM499692,Y,NA
GSE20005_GSM499693,Y,NA
GSE20005_GSM499694,Y,NA
GSE20005_GSM499695,Y,NA
GSE20007_GSM499683,N,Duplicate Sample
GSE20007_GSM499684,N,Duplicate Sample
GSE20007_GSM499685,N,Duplicate Sample
GSE20007_GSM499686,N,Duplicate Sample
GSE20007_GSM499687,N,Duplicate Sample
GSE20007_GSM499688,N,Duplicate Sample
GSE20007_GSM499689,N,Duplicate Sample
GSE20007_GSM499690,N,Duplicate Sample
GSE20007_GSM499691,N,Duplicate Sample
GSE20007_GSM499692,N,Duplicate Sample
GSE20007_GSM499693,N,Duplicate Sample
GSE20007_GSM499694,N,Duplicate Sample
GSE20007_GSM499695,N,Duplicate Sample
GSE20039_GSM501157,Y,NA
GSE20039_GSM501158,Y,NA
GSE20039_GSM501159,Y,NA
GSE20039_GSM501160,Y,NA
GSE20039_GSM501161,Y,NA
GSE20039_GSM501162,Y,NA
GSE20039_GSM501163,Y,NA
GSE20039_GSM501164,Y,NA
GSE20039_GSM501165,Y,NA
GSE20039_GSM501166,Y,NA
GSE20039_GSM501167,Y,NA
GSE20039_GSM501168,Y,NA
GSE20556_GSM516595,Y,NA
GSE20556_GSM516596,Y,NA
GSE20556_GSM516597,Y,NA
GSE20556_GSM516598,Y,NA
GSE20556_GSM516599,Y,NA
GSE20556_GSM516600,Y,NA
GSE20556_GSM516601,Y,NA
GSE20556_GSM516602,Y,NA
GSE20556_GSM516603,Y,NA
GSE20556_GSM516604,Y,NA
GSE20556_GSM516605,Y,NA
GSE20556_GSM516606,Y,NA
GSE20556_GSM516607,Y,NA
GSE20556_GSM516608,N,Manual Rejection
GSE23846_GSM587904,Y,NA
GSE23846_GSM587905,Y,NA
GSE23846_GSM587906,Y,NA
GSE23846_GSM587907,Y,NA
GSE23846_GSM587908,Y,NA
GSE23846_GSM587909,Y,NA
GSE23846_GSM587910,Y,NA
GSE23846_GSM587911,Y,NA
GSE23846_GSM587912,Y,NA
GSE23846_GSM587913,Y,NA
GSE23846_GSM587914,Y,NA
GSE23846_GSM587915,Y,NA
GSE24887_GSM612043,Y,NA
GSE24887_GSM612044,Y,NA
GSE24887_GSM612045,Y,NA
GSE24887_GSM612046,Y,NA
GSE24887_GSM612047,Y,NA
GSE24887_GSM612048,Y,NA
GSE28446_GSM703123,Y,NA
GSE28446_GSM703124,Y,NA
GSE28446_GSM703125,Y,NA
GSE28446_GSM703126,Y,NA
GSE28446_GSM703127,Y,NA
GSE28446_GSM703128,Y,NA
GSE28446_GSM703129,Y,NA
GSE28446_GSM703130,Y,NA
GSE28446_GSM703131,Y,NA
GSE28446_GSM703132,Y,NA
GSE28446_GSM703133,Y,NA
GSE28446_GSM703134,Y,NA
GSE28747_GSM712386,Y,NA
GSE28747_GSM712387,Y,NA
GSE28747_GSM712388,Y,NA
GSE28747_GSM712389,Y,NA
GSE28747_GSM712390,Y,NA
GSE28747_GSM712391,Y,NA
GSE28747_GSM712392,Y,NA
GSE28747_GSM712393,Y,NA
GSE28747_GSM712394,Y,NA
GSE28747_GSM712395,Y,NA
GSE28747_GSM712396,Y,NA
GSE28747_GSM712397,Y,NA
GSE29941_GSM741152,Y,NA
GSE29941_GSM741153,Y,NA
GSE29941_GSM741154,Y,NA
GSE29941_GSM741155,Y,NA
GSE29941_GSM741156,Y,NA
GSE29941_GSM741157,Y,NA
GSE30223_GSM748466,Y,NA
GSE30223_GSM748467,Y,NA
GSE30223_GSM748468,Y,NA
GSE30223_GSM748469,Y,NA
GSE30223_GSM748470,Y,NA
GSE30223_GSM748471,Y,NA
GSE30223_GSM748472,Y,NA
GSE30223_GSM748473,Y,Manual Acceptance
GSE30223_GSM748474,Y,NA
GSE30223_GSM748475,Y,NA
GSE30223_GSM748476,Y,NA
GSE30223_GSM748477,Y,NA
GSE30223_GSM748478,Y,NA
GSE30223_GSM748479,Y,NA
GSE30223_GSM748480,Y,NA
GSE30223_GSM748481,Y,NA
GSE30223_GSM748482,Y,NA
GSE30223_GSM748483,Y,NA
GSE30223_GSM748484,Y,NA
GSE30223_GSM748485,Y,NA
GSE30223_GSM748486,Y,NA
GSE30223_GSM748487,Y,NA
GSE30223_GSM748488,Y,NA
GSE30223_GSM748489,Y,NA
GSE30223_GSM748490,Y,NA
GSE30223_GSM748491,Y,Manual Acceptance
GSE30223_GSM748492,Y,Manual Acceptance
GSE30223_GSM748493,Y,Manual Acceptance
GSE30223_GSM748494,Y,Manual Acceptance
GSE30223_GSM748495,Y,Manual Acceptance
GSE33978_GSM839862,Y,NA
GSE33978_GSM839863,Y,NA
GSE33978_GSM839864,Y,NA
GSE33978_GSM839865,Y,NA
GSE33978_GSM839866,Y,NA
GSE33978_GSM839867,Y,NA
GSE33978_GSM839868,Y,NA
GSE33978_GSM839869,Y,NA
GSE3784_GSM86743,N,Corrupt/Missing CEL
GSE3784_GSM86744,N,Corrupt/Missing CEL
GSE3784_GSM86745,N,Corrupt/Missing CEL
GSE3799_GSM86743,N,Corrupt/Missing CEL
GSE3799_GSM86744,N,Corrupt/Missing CEL
GSE3799_GSM86745,N,Corrupt/Missing CEL
GSE38486_GSM943457,Y,NA
GSE38486_GSM943458,Y,NA
GSE47884_GSM1161936,Y,NA
GSE47884_GSM1161937,Y,NA
GSE47884_GSM1161938,Y,NA
GSE47884_GSM1161939,Y,NA
GSE47884_GSM1161940,Y,NA
GSE47884_GSM1161941,Y,NA
GSE47884_GSM1161942,Y,NA
GSE47884_GSM1161943,Y,NA
GSE47884_GSM1161944,Y,NA
GSE47884_GSM1161945,Y,NA
GSE47884_GSM1161946,Y,NA
GSE48488_GSM1179807,Y,Manual Acceptance
GSE48488_GSM1179808,Y,NA
GSE48488_GSM1179809,Y,Manual Acceptance
GSE48488_GSM1179810,Y,Manual Acceptance
GSE48488_GSM1179811,Y,NA
GSE48488_GSM1179812,Y,NA
GSE48488_GSM1179813,Y,NA
GSE48488_GSM1179814,Y,NA
GSE48488_GSM1179815,Y,NA
GSE48488_GSM1179816,Y,NA
GSE48488_GSM1179817,Y,NA
GSE48488_GSM1179818,Y,NA
GSE48488_GSM1179819,Y,NA
GSE48488_GSM1179820,Y,NA
GSE48488_GSM1179821,Y,NA
GSE48488_GSM1179822,Y,NA
GSE48488_GSM1179823,Y,NA
GSE48488_GSM1179824,Y,NA
GSE48488_GSM1179825,Y,NA
GSE48488_GSM1179826,Y,NA
GSE48488_GSM1179827,Y,Manual Acceptance
GSE48488_GSM1179828,Y,NA
GSE48488_GSM1179829,Y,NA
GSE48488_GSM1179830,Y,NA
GSE48915_GSM1186746,Y,NA
GSE48915_GSM1186747,Y,NA
GSE48915_GSM1186748,Y,NA
GSE48915_GSM1186749,Y,NA
GSE48915_GSM1186750,Y,NA
GSE48915_GSM1186751,Y,NA
GSE48915_GSM1186752,N,Automatic QC Rejection
GSE48915_GSM1186753,N,Automatic QC Rejection
GSE48915_GSM1186754,Y,NA
GSE48915_GSM1186755,Y,NA
GSE48915_GSM1186756,Y,NA
GSE48915_GSM1186757,Y,NA
GSE48915_GSM1186758,Y,NA
GSE48915_GSM1186759,Y,NA
GSE48915_GSM1186760,Y,NA
GSE48915_GSM1186761,Y,Manual Acceptance
GSE50786_GSM1229178,Y,NA
GSE50786_GSM1229179,Y,NA
GSE50786_GSM1229180,Y,NA
GSE50786_GSM1229181,Y,NA
GSE50786_GSM1229182,Y,NA
GSE50786_GSM1229183,Y,NA
GSE5634_GSM131685,Y,NA
GSE5634_GSM131686,Y,NA
GSE5634_GSM131687,Y,NA
GSE5634_GSM131688,Y,NA
GSE5634_GSM131689,Y,NA
GSE5634_GSM131690,Y,NA
GSE5634_GSM131691,Y,NA
GSE5634_GSM131692,Y,NA
GSE5634_GSM131693,Y,NA
GSE5634_GSM131694,Y,NA
GSE5634_GSM131695,Y,NA
GSE5634_GSM131696,Y,NA
GSE5634_GSM131697,Y,NA
GSE5634_GSM131698,Y,NA
GSE5634_GSM131699,Y,NA
GSE5634_GSM131700,Y,NA
GSE5634_GSM131701,Y,NA
GSE5634_GSM131702,Y,NA
GSE5634_GSM131703,Y,NA
GSE5634_GSM131704,Y,NA
GSE5634_GSM131705,Y,NA
GSE5634_GSM131706,Y,Manual Acceptance
GSE5634_GSM131707,Y,Manual Acceptance
GSE5634_GSM131708,Y,Manual Acceptance
GSE5641_GSM131844,Y,NA
GSE5641_GSM131845,Y,NA
GSE5641_GSM131846,Y,NA
GSE5641_GSM131847,Y,NA
GSE5641_GSM131848,Y,NA
GSE5641_GSM131849,Y,NA
GSE5687_GSM133117,N,Automatic QC Rejection
GSE5687_GSM133118,N,Automatic QC Rejection
GSE5687_GSM133119,N,Automatic QC Rejection
GSE5687_GSM133120,Y,NA
GSE5700_GSM133303,N,Automatic QC Rejection
GSE5700_GSM133304,N,Automatic QC Rejection
GSE5700_GSM133305,N,Automatic QC Rejection
GSE5700_GSM133306,N,Automatic QC Rejection
GSE5700_GSM133307,N,Automatic QC Rejection
GSE5700_GSM133308,N,Automatic QC Rejection
GSE5700_GSM133309,N,Automatic QC Rejection
GSE5700_GSM133310,N,Automatic QC Rejection
GSE5701_GSM133311,N,Automatic QC Rejection
GSE5701_GSM133312,Y,NA
GSE5701_GSM133313,N,Automatic QC Rejection
GSE5701_GSM133314,Y,NA
GSE5701_GSM133315,Y,NA
GSE5701_GSM133316,Y,NA
GSE5701_GSM133317,N,Automatic QC Rejection
GSE5701_GSM133318,Y,NA
GSE5701_GSM133319,N,Automatic QC Rejection
GSE5701_GSM133320,Y,NA
GSE5701_GSM133321,Y,NA
GSE5701_GSM133322,Y,NA
GSE5730_GSM133755,Y,NA
GSE5730_GSM133757,Y,NA
GSE5730_GSM133759,Y,NA
GSE5730_GSM133761,Y,NA
GSE5730_GSM133763,Y,NA
GSE5730_GSM133765,N,Automatic QC Rejection
GSE5730_GSM133767,Y,Manual Acceptance
GSE5730_GSM133768,N,Automatic QC Rejection
GSE5730_GSM133769,Y,Manual Acceptance
GSE5730_GSM133770,Y,Manual Acceptance
GSE5730_GSM133771,Y,NA
GSE5730_GSM133772,Y,NA
GSE5730_GSM133773,N,Automatic QC Rejection
GSE5730_GSM133774,N,Automatic QC Rejection
GSE5730_GSM133775,Y,NA
GSE5730_GSM133776,Y,NA
GSE5730_GSM133777,Y,NA
GSE5730_GSM133778,Y,NA
GSE5730_GSM133779,Y,NA
GSE5730_GSM133780,Y,Manual Acceptance
GSE5730_GSM133781,Y,Manual Acceptance
GSE5736_GSM133816,Y,NA
GSE5736_GSM133817,Y,NA
GSE5736_GSM133818,Y,NA
GSE5736_GSM133819,Y,NA
GSE5736_GSM133820,Y,NA
GSE5736_GSM133821,Y,NA
GSE5751_GSM134299,Y,NA
GSE5751_GSM134300,Y,NA
GSE5751_GSM134301,Y,NA
GSE5751_GSM134302,Y,NA
GSE5751_GSM134303,Y,NA
GSE5751_GSM134304,Y,NA
GSE5751_GSM134305,Y,NA
GSE5751_GSM134306,Y,NA
GSE5751_GSM134307,Y,NA
GSE5751_GSM134308,Y,NA
GSE5751_GSM134309,Y,NA
GSE5751_GSM134310,Y,NA
GSE5751_GSM134311,Y,NA
GSE5751_GSM134312,Y,NA
GSE5751_GSM134313,Y,NA
GSE5751_GSM134314,Y,NA
GSE5751_GSM134315,Y,NA
GSE5751_GSM134316,Y,NA
GSE60242_GSM1468514,Y,NA
GSE60242_GSM1468515,Y,NA
GSE60242_GSM1468516,Y,NA
GSE60242_GSM1468517,Y,NA
GSE60242_GSM1468518,Y,NA
GSE60242_GSM1468519,N,Automatic QC Rejection
GSE60242_GSM1468520,Y,NA
GSE60242_GSM1468521,Y,NA
GSE60242_GSM1468522,Y,NA
GSE61684_GSM1511283,Y,NA
GSE61684_GSM1511284,Y,NA
GSE61684_GSM1511285,Y,NA
GSE61684_GSM1511286,Y,NA
GSE61684_GSM1511287,Y,NA
GSE61684_GSM1511288,Y,NA
GSE61684_GSM1511289,Y,NA
GSE61684_GSM1511290,Y,NA
GSE61684_GSM1511291,Y,NA
GSE61684_GSM1511292,Y,NA
GSE61684_GSM1511293,N,Manual Rejection
GSE61684_GSM1511294,Y,NA
GSE61684_GSM1511295,Y,NA
GSE61684_GSM1511296,Y,NA
GSE61684_GSM1511297,Y,NA
GSE61684_GSM1511298,Y,NA
GSE61684_GSM1511299,Y,NA
GSE61684_GSM1511300,Y,NA
GSE61684_GSM1511301,N,Manual Rejection
GSE61684_GSM1511302,Y,NA
GSE61684_GSM1511303,Y,NA
